pmid,start_line,end_line
8382179.0,1066568,1066819
8384288.0,1066821,1067033
8385049.0,1067035,1067277
8385517.0,1067279,1067483
8386799.0,1067485,1067650
8386800.0,1067652,1067936
8387832.0,1067938,1068066
8389439.0,1068068,1068227
8390620.0,1068229,1068372
8390877.0,1068374,1068589
8390878.0,1068591,1068761
8391111.0,1068763,1069054
8392193.0,1069056,1069281
8392198.0,1069283,1069491
8393513.0,1069493,1069673
8393718.0,1069675,1069815
8394008.0,1069817,1070022
8395257.0,1070024,1070247
8397136.0,1070249,1070468
8397137.0,1070470,1070600
8400121.0,1070602,1070721
8400123.0,1070723,1070913
8400129.0,1070915,1071075
8400130.0,1071077,1071207
8401606.0,1071209,1071408
8401610.0,1071410,1071559
8406014.0,1071561,1071710
8415605.0,1071712,1071912
8415698.0,1071914,1072092
8415745.0,1072094,1072394
8417982.0,1072396,1072585
8420795.0,1072587,1072777
8421667.0,1072779,1072861
8425043.0,1072863,1073008
8425057.0,1073010,1073231
8428665.0,1073233,1073320
8431957.0,1073322,1073536
8431958.0,1073538,1073738
8433375.0,1073740,1073896
8439744.0,1073898,1074042
8440255.0,1074044,1074328
8443339.0,1074330,1074662
8443346.0,1074664,1074749
8446621.0,1074751,1074847
8448368.0,1074849,1074953
8449949.0,1074955,1075188
8451196.0,1075190,1075331
8453304.0,1075333,1075594
8467075.0,1075596,1075950
8467081.0,1075952,1076152
8475086.0,1076154,1076416
8481382.0,1076418,1076625
8482009.0,1076627,1076824
8483921.0,1076826,1077096
8485151.0,1077098,1077395
8490127.0,1077397,1077606
8490135.0,1077608,1077724
849249.0,1077726,1077788
8499616.0,1077790,1077902
8506356.0,1077904,1078089
8507833.0,1078091,1078397
8517034.0,1078399,1078603
8521490.0,1078605,1078744
8521833.0,1078746,1079040
8522179.0,1079042,1079177
8524792.0,1079179,1079430
8528289.0,1079432,1079672
8528609.0,1079674,1079960
8533088.0,1079962,1080067
8533163.0,1080069,1080216
8534856.0,1080218,1080361
8535144.0,1080363,1080632
8535301.0,1080634,1080790
8536981.0,1080792,1081017
8536982.0,1081019,1081216
8536983.0,1081218,1081389
8536984.0,1081391,1081604
8536985.0,1081606,1081827
8536986.0,1081829,1082051
8537003.0,1082053,1082141
8541494.0,1082143,1082284
8541498.0,1082286,1082478
8541505.0,1082480,1082666
8541506.0,1082668,1082874
8541509.0,1082876,1083152
8544816.0,1083154,1083365
8547246.0,1083367,1083613
8550907.0,1083615,1083872
8551521.0,1083874,1084202
8552039.0,1084204,1084355
8564371.0,1084357,1084460
8568898.0,1084462,1084837
8580760.0,1084839,1085131
8580958.0,1085133,1085395
8580961.0,1085397,1085641
8580967.0,1085643,1085914
8582619.0,1085916,1086145
8582870.0,1086147,1086579
8589631.0,1086581,1086767
8589926.0,1086769,1086949
8590461.0,1086951,1087108
8590487.0,1087110,1087352
8595979.0,1087354,1087585
8597655.0,1087587,1087741
8597660.0,1087743,1087915
8603089.0,1087917,1088066
8605304.0,1088068,1088303
8605314.0,1088305,1088384
8608925.0,1088386,1088479
8616225.0,1088481,1088628
8616231.0,1088630,1088839
8616246.0,1088841,1088981
8616251.0,1088983,1089189
8616673.0,1089191,1089381
8617373.0,1089383,1089574
8624517.0,1089576,1089789
8625799.0,1089791,1090036
8631155.0,1090038,1090357
8632983.0,1090359,1090640
8633862.0,1090642,1091050
8634537.0,1091052,1091257
8634538.0,1091259,1091475
8635608.0,1091477,1091655
8645184.0,1091657,1091835
8647301.0,1091837,1091972
8647404.0,1091974,1092165
8647405.0,1092167,1092361
8647410.0,1092363,1092554
8650177.0,1092556,1092808
8650543.0,1092810,1092922
8653263.0,1092924,1093086
8661994.0,1093088,1093456
8662250.0,1093458,1093662
8672885.0,1093664,1093969
8673344.0,1093971,1094140
8674408.0,1094142,1094321
8678296.0,1094323,1094480
8680303.0,1094482,1094661
8680304.0,1094663,1094976
8680305.0,1094978,1095159
8693008.0,1095161,1095376
869898.0,1095378,1095631
869900.0,1095633,1095757
8700867.0,1095759,1096006
8703079.0,1096008,1096130
8704150.0,1096132,1096282
8704156.0,1096284,1096515
8704158.0,1096517,1096752
8706675.0,1096754,1097005
8709961.0,1097007,1097223
8709967.0,1097225,1097458
8710901.0,1097460,1097592
8718617.0,1097594,1097790
8718750.0,1097792,1098020
8721750.0,1098022,1098201
8722797.0,1098203,1098228
8722798.0,1098230,1098432
8728095.0,1098434,1098653
8742167.0,1098655,1098833
8742329.0,1098835,1098957
8742709.0,1098959,1099211
8745082.0,1099213,1099336
8754683.0,1099338,1099576
8755559.0,1099578,1099786
8756595.0,1099788,1099945
8768374.0,1099947,1100235
8768375.0,1100237,1100395
8770601.0,1100397,1100599
8770602.0,1100601,1100800
8776865.0,1100802,1100977
8776895.0,1100979,1101137
8782412.0,1101139,1101205
8789334.0,1101207,1101316
8790284.0,1101318,1101509
8799136.0,1101511,1101701
8804385.0,1101703,1102008
8804392.0,1102010,1102265
8804396.0,1102267,1102444
8804401.0,1102446,1102586
8804577.0,1102588,1102752
8805250.0,1102754,1103084
8806413.0,1103086,1103340
8807309.0,1103342,1103548
8814306.0,1103550,1103682
8819334.0,1103684,1103956
8820608.0,1103958,1104147
8820858.0,1104149,1104383
8825473.0,1104385,1104576
8825482.0,1104578,1104678
8832094.0,1104680,1104879
8837507.0,1104881,1105092
8842150.0,1105094,1105292
8844163.0,1105294,1105495
8844164.0,1105497,1105667
8849905.0,1105669,1105869
8849906.0,1105871,1106091
8850519.0,1106093,1106304
8851664.0,1106306,1106399
8863736.0,1106401,1106526
8864112.0,1106528,1106637
8874068.0,1106639,1106803
8878695.0,1106805,1107034
8882504.0,1107036,1107212
8882505.0,1107214,1107353
8883381.0,1107355,1107642
8883389.0,1107644,1107846
8883394.0,1107848,1108100
8885322.0,1108102,1108356
8890517.0,1108358,1108526
8893547.0,1108528,1108672
8895570.0,1108674,1108796
8896372.0,1108798,1108964
8898896.0,1108966,1109163
8904836.0,1109165,1109265
8905641.0,1109267,1109401
890739.0,1109403,1109554
8914510.0,1109556,1109861
8920134.0,1109863,1110156
8938425.0,1110158,1110367
8939818.0,1110369,1110471
8955131.0,1110473,1110718
8961957.0,1110720,1110940
8970728.0,1110942,1111005
8978069.0,1111007,1111211
8978070.0,1111213,1111404
8980484.0,1111406,1111521
8980512.0,1111523,1111687
8984002.0,1111689,1111894
8985155.0,1111896,1112067
8989886.0,1112069,1112262
8995298.0,1112264,1112501
9002624.0,1112503,1112622
9008393.0,1112624,1112770
9011097.0,1112772,1112982
9014367.0,1112984,1113208
9016824.0,1113210,1113473
9035694.0,1113475,1113714
9037163.0,1113716,1114059
9048876.0,1114061,1114288
9065771.0,1114290,1114654
9071599.0,1114656,1114891
9087405.0,1114893,1115073
9090875.0,1115075,1115321
9093865.0,1115323,1115546
9093867.0,1115548,1115765
9094711.0,1115767,1115899
9095558.0,1115901,1116016
9108009.0,1116018,1116286
9108132.0,1116288,1116464
9112770.0,1116466,1116697
9119226.0,1116699,1116907
9150261.0,1116909,1117097
9159942.0,1117099,1117287
9159955.0,1117289,1117540
9177257.0,1117542,1117690
9178016.0,1117692,1117941
9182554.0,1117943,1118151
9188535.0,1118153,1118257
9192697.0,1118259,1118442
9193088.0,1118444,1118659
9204905.0,1118661,1118780
9214589.0,1118782,1119086
9215911.0,1119088,1119299
9225468.0,1119301,1119575
9235894.0,1119577,1119694
9256057.0,1119696,1119836
9260515.0,1119838,1119898
9263453.0,1119900,1120115
9263463.0,1120117,1120309
9265470.0,1120311,1120489
9268015.0,1120491,1120693
9271385.0,1120695,1120960
9272946.0,1120962,1121112
9278172.0,1121114,1121247
9283012.0,1121249,1121526
9287137.0,1121528,1121725
9288904.0,1121727,1121921
9305761.0,1121923,1122064
9321657.0,1122066,1122295
9332022.0,1122297,1122391
9335614.0,1122393,1122593
9335617.0,1122595,1122804
9338965.0,1122806,1123050
9342392.0,1123052,1123292
9342868.0,1123294,1123482
9349260.0,1123484,1123671
9349706.0,1123673,1123928
9349707.0,1123930,1124193
9350135.0,1124195,1124365
9357950.0,1124367,1124438
9383074.0,1124440,1124658
9383077.0,1124660,1124924
9393446.0,1124926,1125219
9393451.0,1125221,1125529
9395074.0,1125531,1125672
9399441.0,1125674,1125790
9407124.0,1125792,1126009
9417926.0,1126011,1126227
9417936.0,1126229,1126440
9419224.0,1126442,1126614
9428681.0,1126616,1126785
9428691.0,1126787,1126985
9434171.0,1126987,1127186
9443968.0,1127188,1127385
9450338.0,1127387,1127622
9450348.0,1127624,1127714
9465077.0,1127716,1127919
9475753.0,1127921,1128128
9477573.0,1128130,1128347
9477574.0,1128349,1128618
9479050.0,1128620,1128769
9484441.0,1128771,1128999
9484452.0,1129001,1129097
9484454.0,1129099,1129282
9484458.0,1129284,1129499
9484464.0,1129501,1129792
9486799.0,1129794,1130031
9490265.0,1130033,1130306
9491075.0,1130308,1130571
9501113.0,1130573,1130785
9501140.0,1130787,1131014
9501143.0,1131016,1131235
9514728.0,1131237,1131450
9516476.0,1131452,1131653
9517007.0,1131655,1131833
9520270.0,1131835,1132080
9522466.0,1132082,1132301
9522471.0,1132303,1132368
9526513.0,1132370,1132481
9536062.0,1132483,1132656
9536076.0,1132658,1132983
9560410.0,1132985,1133154
9576798.0,1133156,1133426
9593190.0,1133428,1133691
9599809.0,1133693,1133897
9604934.0,1133899,1134046
9712587.0,1134048,1134158
9729405.0,1134160,1134374
97294055.0,1134376,1134572
9733538.0,1134574,1134817
97352860.0,1134819,1135038
97362371.0,1135040,1135073
97382467.0,1135075,1135257
97422884.0,1135259,1135496
97435970.0,1135498,1135679
9768514.0,1135681,1135864
9778846.0,1135866,1136034
98033252.0,1136036,1136217
98043423.0,1136219,1136442
98052142.0,1136444,1136674
98058817.0,1136676,1136985
98079240.0,1136987,1137175
9808734.0,1137177,1137390
98112030.0,1137392,1137593
98133903.0,1137595,1137748
98158590.0,1137750,1137839
98169422.0,1137841,1138087
98215712.0,1138089,1138312
98221107.0,1138314,1138520
98232491.0,1138522,1138686
98246604.0,1138688,1139004
98250694.0,1139006,1139254
98250698.0,1139256,1139513
98258926.0,1139515,1139627
98259005.0,1139629,1139848
98264681.0,1139850,1140029
98277701.0,1140031,1140123
98278362.0,1140125,1140353
98278827.0,1140355,1140614
98281580.0,1140616,1140726
98281582.0,1140728,1140915
98281583.0,1140917,1141173
98281586.0,1141175,1141310
98282857.0,1141312,1141406
98283854.0,1141408,1141551
98289089.0,1141553,1141774
98291496.0,1141776,1142011
98299834.0,1142013,1142201
98304849.0,1142203,1142394
98307342.0,1142396,1142568
98307344.0,1142570,1142824
98313983.0,1142826,1143031
98322234.0,1143033,1143267
9832542.0,1143269,1143474
98328807.0,1143476,1143706
98330436.0,1143708,1143981
98330901.0,1143983,1144170
98334526.0,1144172,1144332
98334529.0,1144334,1144589
98334663.0,1144591,1144848
98335219.0,1144850,1144950
98337948.0,1144952,1145090
98340551.0,1145092,1145238
98340555.0,1145240,1145462
98341710.0,1145464,1145710
98345989.0,1145712,1145938
98346010.0,1145940,1146178
98348998.0,1146180,1146461
98349855.0,1146463,1146670
98349857.0,1146672,1146900
98356031.0,1146902,1147126
98356033.0,1147128,1147391
98363645.0,1147393,1147596
98363651.0,1147598,1147775
98363658.0,1147777,1148046
98369093.0,1148048,1148259
98373677.0,1148261,1148389
98374224.0,1148391,1148680
98388651.0,1148682,1148939
98392178.0,1148941,1149047
98393723.0,1149049,1149295
98400254.0,1149297,1149493
98409264.0,1149495,1149761
98418579.0,1149763,1149966
98418580.0,1149968,1150223
98418583.0,1150225,1150337
98418584.0,1150339,1150483
98418621.0,1150485,1150777
98418629.0,1150779,1150915
98428652.0,1150917,1151089
98434573.0,1151091,1151313
98437200.0,1151315,1151515
98437210.0,1151517,1151732
98441651.0,1151734,1151953
98445388.0,1151955,1152172
985379.0,1152174,1152272
9869401.0,1152274,1152477
9878628.0,1152479,1152694
99003729.0,1152696,1152955
99007269.0,1152957,1153227
99007316.0,1153229,1153481
99012201.0,1153483,1153808
99016103.0,1153810,1154029
99017881.0,1154031,1154323
99024958.0,1154325,1154538
99026300.0,1154540,1154687
99030450.0,1154689,1154890
99039129.0,1154892,1155134
99045290.0,1155136,1155331
99045395.0,1155333,1155588
99054712.0,1155590,1155847
99063764.0,1155849,1155991
99065501.0,1155993,1156244
99065502.0,1156246,1156421
99068561.0,1156423,1156589
99077854.0,1156591,1156777
99077855.0,1156779,1156987
99087396.0,1156989,1157138
99091570.0,1157140,1157323
99094870.0,1157325,1157499
99097061.0,1157501,1157725
99121137.0,1157727,1157997
99126447.0,1157999,1158184
99127845.0,1158186,1158394
99132650.0,1158396,1158710
99137900.0,1158712,1158954
99137917.0,1158956,1159172
99137919.0,1159174,1159379
99155805.0,1159381,1159495
99156752.0,1159497,1159779
99160863.0,1159781,1159914
99167725.0,1159916,1160045
99178787.0,1160047,1160169
99178790.0,1160171,1160357
99190599.0,1160359,1160629
99190601.0,1160631,1160851
99191833.0,1160853,1161039
99200501.0,1161041,1161303
99203718.0,1161305,1161422
99203719.0,1161424,1161540
99214061.0,1161542,1161689
99229470.0,1161691,1161860
99239934.0,1161862,1161969
99246676.0,1161971,1162122
99261665.0,1162124,1162313
,1162315,1162520
,1162522,1162891
,1162893,1162893
,1162895,1163168
,1163170,1163455
,1163457,1163695
,1163697,1163915
,1163917,1164133
,1164135,1164146
,1164148,1164361
,1164363,1164643
,1164645,1164900
,1164902,1165193
,1165195,1165213
,1165215,1165234
,1165236,1165417
,1165419,1165427
,1165429,1165441
,1165443,1165465
,1165467,1165652
