pmid,annotations
37970738.0,"fertilization, fertilization, morphological"
37971599.0,"stress, response, drought, tolerance"
37974552.0,biomass
37975264.0,"seed, starch, mobilization"
37976306.0,"seed, seed, seed, seed, seed, seed, seed, seed, seed"
37981586.0,
37986260.0,"seed, herbicide, tolerance"
37988568.0,
37993774.0,seed
37995323.0,
37995374.0,"embryogenesis, kernel, development"
38003347.0,"yield, abiotic, stress, response, seed"
38005700.0,"protein, synthesis, seed, seed, seed, seed, seed"
38009661.0,"seed, oil, content, seed, oil, content, flowering, flowering"
38009862.0,"flowering, flowering, flowering, flowering"
38011108.0,"height, stress, response, yield"
38012865.0,"yield, yield, yield"
38019431.0,leaves
38023907.0,"grain, yield, yield, yield, biomass, starch, content, leaves, ear, weight"
38029620.0,"leaves, stomatal, opening, leaves, leaves, leaves"
38030972.0,
38033071.0,
38037456.0,"seed, dormancy"
38038768.0,"dormancy, sprouting, seed, chromosome, seed"
38041011.0,"stress, response, proline, content, SOD"
38047628.0,"male, sterility, end"
38051956.0,"leaf, spot"
38053761.0,end
38057721.0,seed
38058237.0,"seed, leaf"
38058244.0,"spot, RD, grain, yield, grain, yield"
38060616.0,"inflorescence, development, iron, content"
38060668.0,"yield, iron, content"
38062375.0,yield
38072329.0,"nutrient, deficiency"
38073308.0,"cytoplasmic, male, sterility"
38077131.0,
38082218.0,
38085691.0,"transformation, growth, habit, seed, seed, transformation"
38087806.0,
38088241.0,"lesion, mimic"
38093101.0,"leaf, spot, lesion, mimic, leaves, leaf, spot, chlorophyll, content, chromosome, lesion, mimic, photosynthesis, plant, height, ear, height"
38093996.0,"height, ear, height, lodging, grain, yield, plant, height, ear, height, plant, height, ear, height, seed"
38095260.0,"protein, synthesis, seed"
38096411.0,"branching, flowering"
38098341.0,"seed, kernel, size"
38100891.0,"drought, tolerance, drought, tolerance, DBI, C18:3, DBI, shoot, dry, weight, DBI, drought, tolerance, drought, tolerance"
38102813.0,
38108117.0,"salt, tolerance, salt, tolerance, salt, tolerance"
38108914.0,"yield, neoxanthin, content"
38109503.0,
38109710.0,lodging
38113320.0,"stalk, lodging"
38114353.0,"leaf, angle"
38123363.0,"leaf, angle, leaf, angle, leaf, angle, leaf, angle, leaf, angle, leaf, angle, yield"
38124377.0,"yield, yield"
38128552.0,leaves
38130059.0,"inflorescence, size, branching, transformation, transformation"
38131117.0,"plant, height, lodging, yield, plant, height, morphological"
38134220.0,
38135780.0,"cold, tolerance, photosynthesis, pollen, tube, growth"
38142229.0,"pollen, tube, growth, transformation"
38144709.0,"transformation, transformation, transformation, seed, drought, tolerance"
38148416.0,"plant, height, yield, drought, tolerance, yield, yield, stress, response, drought, tolerance, yield, plant, height, drought, resistance, kernel, weight"
38163293.0,"chromosome, kernel, weight, kernel, weight, kernel, weight, kernel, development, yield"
38163880.0,"nutrient, deficiency, leaf, spot"
38163896.0,"leaf, spot"
38163910.0,"seed, embryogenesis, drought, tolerance"
38164019.0,"drought, tolerance, drought, tolerance, drought, tolerance, drought, tolerance, drought, tolerance, grain, yield"
38167110.0,
38174365.0,"male, fertility, male, fertility, male, sterile"
38183327.0,"flowering, fertilization, seed"
38185653.0,"yield, seed, vigor"
38192695.0,"seed, vigor, seed, vigor, seed, seed, vigor, seed, vigor, seed, vigor, seed, vigor"
38194910.0,"end, shoot, development, flowering, embryogenesis"
38198212.0,"embryogenesis, embryogenesis, embryogenesis, carotenoid, content"
38198228.0,
38200224.0,"leaves, leaves, cold, tolerance"
38206190.0,
38212638.0,"grain, yield, female, flowering"
38214462.0,"biomass, photosynthesis, photosynthesis, quantum, yield, photosynthesis"
38214870.0,yield
38214876.0,"chlorophyll, content, chlorophyll, content"
38215563.0,"chlorophyll, content, leaves, chlorophyll, content, chlorophyll, content, chlorophyll, content, chlorophyll, content, leaves, leaf, chlorophyll, content"
38217868.0,SR
38223702.0,"photosynthesis, water, use, efficiency, net, photosynthetic, rate, transpiration, rate, stomatal, conductance"
38224176.0,yield
38227608.0,"transformation, transformation, transformation, transformation"
3822841.0,end
38235209.0,"stalk, lodging, flowering"
38236419.0,"yield, leaves, SOD, leaf, spot, leaf"
38238629.0,spot
38246890.0,"stress, response, leaves"
38250445.0,"anthesis-silking, interval, flowering, chromosome"
38252297.0,"heterosis, fertilization, light, interception"
38252634.0,"photosynthetic, efficiency, leaves, phyllotaxy, leaves, liguleless, leaves, liguleless"
38262942.0,
38263080.0,"pollen, fertility, grain, yield"
38263872.0,"flowering, pollen, fertility, grain, yield, pollen, fertility, drought, resistance"
38277077.0,"drought, tolerance, relative, water, content, photosynthesis, drought, tolerance, kernel, development, leaves, abscisic, acid, content, net, photosynthetic, rate, drought, tolerance, relative, water, content, photosynthesis"
38281155.0,leaves
38281646.0,"photosynthesis, photosynthesis, photosynthesis, transformation, photosynthesis, leaves, photosynthesis, net, photosynthetic, rate, photosynthesis"
38285079.0,"root, activity, grain, yield, photosynthetic, rate, biomass, leaves, root, activity, photosynthesis, root, activity, root, morphology"
38285217.0,"stress, response, leaves, leaves, leaves"
38288407.0,"space, space"
38288629.0,
38291371.0,"flowering, grain, weight, grain, filling, rate, yield, branching, grain, weight, yield, yield"
38291701.0,"heterosis, stalk, lodging, lodging"
38292308.0,"stalk, lodging, stalk, lodging"
38293619.0,"yield, yield, ALS, ALS"
38300347.0,
38300801.0,
38300909.0,"relative, growth, rate, seed, stomatal, conductance"
38302760.0,"nutrient, deficiency, root, development"
38302871.0,"stress, response"
38305579.0,"photosynthesis, leaves, stomatal, conductance, water, use, efficiency, leaves, leaves, leaf, temperature, leaves"
38310944.0,yield
38311931.0,"seed, seed, seed, biomass, stress, response, root, development"
38315718.0,"root, development, root, morphology, root, volume, root, development, root, development, root, development, root, development, root, development, lodging"
38317308.0,lodging
38325086.0,
38325482.0,"shoot, weight, seed"
38326234.0,"seed, seed, seed, seed"
38326768.0,
38327059.0,"seed, embryogenesis"
38328707.0,"anthocyanin, content"
38332029.0,
38332313.0,chromosome
38334939.0,morphological
38337024.0,
38339032.0,"grain, yield, yield, tassel, weight, chromosome, GS, tassel, weight"
38339196.0,"yield, yield, photosynthesis"
38339894.0,"photosynthesis, cell, size"
38340035.0,"cell, size, cell, length, cell, length, cell, size, cell, size, edaphic"
38348523.0,
38349549.0,
38357415.0,"leaves, chromosome, chromosome"
38366582.0,
38366643.0,"fertilization, flowering, yield, seed"
38366721.0,"phenolic, content"
38370253.0,photosynthesis
38382084.0,morphological
38384753.0,flowering
38385996.0,
38386103.0,"hybrid, vigor"
3839076.0,
38393826.0,"NF-Y, NF-Y, grain, yield"
38408034.0,mottle
38427606.0,"yield, yield, chromosome"
38427914.0,
38431291.0,
38431524.0,"arogenate, dehydratase/prephenate, leaf, angle"
38433245.0,"leaf, angle, leaf, angle, leaf, angle, leaf, angle"
38442476.0,"PAL, yield, yield"
38443788.0,"root, angle"
38446735.0,"root, angle, gravitropism, gravitropism, root, angle, gravitropism, gravitropism, root, angle, gravitropism, root, angle, gravitropism, root, angle, gravitropism, root, angle, root, angle, seed"
38450401.0,"seed, vigor, seed, vigor, seed, seed, seed, vigor, seed, vigor, seed, vigor"
38450982.0,
38451289.0,"ear, length, kernel, number, per, row, cob, diameter, ear, diameter"
38451380.0,"yield, grain, quality"
38456017.0,"grain, quality, grain, quality, grain, quality, grain, quality, grain, quality"
38457358.0,"kernel, weight, yield, grain, yield"
38457380.0,
38459051.0,
38460024.0,
38460111.0,
38466176.0,"seed, width, seed, length, height, flowering, flowering, period, plant, height"
38467539.0,leaves
38468714.0,edaphic
38469622.0,
38470090.0,"root, development"
38472657.0,"abscisic, acid, content, leaves"
38472740.0,"nitrogen, use, efficiency, biomass"
38481288.0,"photosynthesis, yield"
38483708.0,
38484013.0,
38484116.0,"antioxidant, content, end"
38485794.0,
38486851.0,"seed, seed, seed"
38492232.0,
38495581.0,
38498254.0,"osmotic, stress, response, yield, leaves, leaves, leaves, leaves, leaves, leaves"
38498536.0,"yield, leaves, stomatal, conductance, yield"
38499777.0,"male, sterile, male, sterility, seed, cytoplasmic, male, sterility, male, sterile"
38501459.0,"flowering, flowering, wilting"
38502238.0,"wilting, wilting, leaf, moisture, content, wilting, wilting, wilting"
38510827.0,"leaves, canopy, coverage, leaves, leaves"
38511857.0,"flavonoid, content"
38513094.0,
38513610.0,"leaves, seed"
38514787.0,biomass
38516203.0,"yield, grain, weight"
38519520.0,"end, IAA, content, seed, IAA, content"
38527761.0,"internode, elongation, internode, elongation, internode, elongation, internode, length"
38529564.0,leaves
38531358.0,"leaves, leaves, leaves, leaves"
38531994.0,"seed, seed, leaves, root, length"
38537616.0,
38540348.0,
38540352.0,"cytoplasmic, male, sterility, cytoplasmic, male, sterility"
38542154.0,"yield, LA, LA"
38542329.0,yield
38542340.0,"root, morphology"
38542350.0,
38548388.0,
38551088.0,"silk, color"
38555318.0,"silk, color"
38555720.0,"leaves, leaves, leaves"
38556556.0,
38561757.0,
38569011.0,yield
38571604.0,
38571713.0,
38573521.0,"stress, response, heat, tolerance, drought, tolerance"
38575869.0,"germination, ratio, drought, tolerance, drought, tolerance"
38577974.0,"ear, length"
38578443.0,"ear, length, ear, length, chromosome"
38584949.0,
38586117.0,"kernel, development"
3858874.0,yield
38590166.0,"ear, development, grain, yield, biomass, chlorophyll, content, photosynthetic, rate, biomass, biomass, photosynthesis, biomass, leaves, grain, yield, ear, development, yield, yield, plant, height, ear, height"
38590752.0,"height, ear, height"
38593116.0,"yield, morphological, yield, seeds, per, plant, transformation"
38600860.0,"transformation, transformation, transformation, transformation, transformation, drought, tolerance"
38607264.0,"drought, tolerance, drought, tolerance, drought, tolerance, drought, tolerance"
38607439.0,"bHLH, root, development"
3860830.0,chromosome
38615195.0,"kernel, weight, yield"
38626656.0,"drought, tolerance"
38633871.0,"root, development, bHLH"
38636101.0,"yield, internode, length, lodging, internode, elongation, bHLH, bHLH"
38636730.0,yield
38642178.0,LBD
38642398.0,"leaves, photosynthesis, leaves, yield, leaves"
38649662.0,"chromosome, chromosome"
38654166.0,bHLH
38660147.0,
38661441.0,"edaphic, husk, number"
38662228.0,"husk, number, yield, yield"
38663195.0,yellowing
38663264.0,"seed, seed, oil, content, pericarp, thickness, pericarp"
38664642.0,"thickness, kernel, development, pericarp, thickness, pericarp, thickness, pericarp, thickness, chromosome, chromosome, pericarp, thickness, stress, response"
38668992.0,"stress, response, stress, response"
38669308.0,"drought, tolerance, anthracnose"
38671375.0,
38674559.0,"chlorophyll, content, seed"
38678554.0,"seed, seed, leaves, seed, seed"
38678590.0,"grain, weight, grain, weight, grain, yield, grain, yield"
38684961.0,
38686847.0,
38689962.0,seed
38694254.0,"male, sterile"
38695630.0,
38696303.0,"photosynthesis, LS"
38700534.0,"male, fertility, chromosome"
38700669.0,
38702373.0,leaves
38702564.0,"branching, ears, per, plant, branching, inflorescence, development, drought, tolerance"
38705046.0,"drought, tolerance, drought, tolerance, drought, tolerance, drought, tolerance, nonphotochemical, quenching"
38705078.0,"NPQ, NPQ, NPQ, NPQ, NPQ, NPQ, biomass, photosynthesis, NPQ, NPQ, NPQ, NPQ, NPQ, NPQ, NPQ, NPQ"
38708398.0,"seed, seed"
38709680.0,"plant, height, leaf, angle, leaf, angle"
38710113.0,"drought, tolerance, drought, resistance"
38713242.0,"seedling, height"
38715204.0,"grain, yield"
38716342.0,"yield, leaves"
38718010.0,seed
38720461.0,"yield, LA, LA, LA, LA, LA, leaf, angle, leaf, angle, plant, height"
38723745.0,"response, to, Aspergillus, flavus"
38727957.0,
38734290.0,
38739785.0,
38741087.0,"cell, size, stress, response, drought, tolerance, biomass, nitrate, uptake"
38743701.0,"nitrogen, uptake, biomass, grain, yield, nitrate, content, nitrogen, use, efficiency"
38743909.0,"photosynthetic, rate, sugar, content, inflorescence, development"
38745100.0,"inflorescence, development, yield"
38745122.0,"heterosis, yield"
38745883.0,
38745920.0,"response, to, salt, hormone, response, response, to, salt, salt, tolerance, response, to, salt, drought, tolerance"
38747469.0,"drought, resistance, drought, tolerance, drought, tolerance"
38750241.0,"drought, tolerance, drought, tolerance, drought, tolerance"
38750451.0,"stress, response, stress, response, stress, response"
38750515.0,"drought, response"
38751035.0,"drought, resistance"
38754490.0,
38758970.0,"yield, stress, response"
38760823.0,"protein, synthesis, seed"
38761386.0,"yield, seed, quality, seed, seed, seed, seed, flowering, seed"
38761545.0,"seed, biomass, auxin, content, seed, yield, grain, yield, plant, height"
38776257.0,"grain, yield, grain, yield, grain, yield, plant, height"
38776394.0,
38778242.0,"seminal, root, number"
38781209.0,"yield, root, development"
38781969.0,transformation
38782619.0,"yield, yield"
38789817.0,
38790869.0,"seed, seed, transformation"
38796435.0,
38797860.0,"grain, filling, rate, photosynthetic, efficiency"
38801745.0,ZIM
38804053.0,"yield, ear, development, yield, drought, resistance"
38804844.0,"drought, resistance, peroxidase, activity"
38812347.0,"flowering, flowering, flowering, flowering"
38812677.0,
3881431.0,chromosome
38814980.0,"pigmentation, chromosome, chromosome, leaf, color, kernel, color"
38815650.0,
38816789.0,"stress, response, stress, response"
38816933.0,"leaf, angle, LA, LA, grain, yield"
38816993.0,
38820138.0,
38831278.0,"stress, response"
38832513.0,
38833022.0,bZIP
38833865.0,"seed, viability, seed, viability, seed, seed, viability, seed, seed, seed, viability"
38836039.0,"nitrate, transport"
38836794.0,"male, sterile, seed, seed, seed, seed"
38839061.0,
38843468.0,"yield, yield"
38846465.0,"chlorophyll, content, quantum, yield, quantum, yield, hydrogen, peroxide, content"
38850036.0,"leaves, wilting, leaves"
38856491.0,
38861409.0,leaves
38863553.0,
38864891.0,"100-kernel, weight, starch, content, starch, content"
38865274.0,"root, development, salt, tolerance"
38865493.0,"salt, tolerance, yield"
38866052.0,"light, interception, leaf, angle, leaves, leaf, angle"
38870017.0,"photosynthesis, water, use, efficiency"
38871096.0,"amylose, content"
38872054.0,"amylose, content, amylose, content, amylose, content, amylose, content"
38872585.0,"photosynthesis, stomatal, conductance"
38874204.0,"drought, resistance"
38877700.0,"apomixis, apomixis, apomixis, inflorescence, development"
38877701.0,"inflorescence, development, inflorescence, development, inflorescence, development"
38878261.0,"chlorophyll, content, drought, resistance"
38880448.0,"drought, resistance, yield, ear, weight, grain, weight, yield, grain, weight, 100-grain, weight, drought, resistance, yield"
38882575.0,"stem, diameter, BD, BD, BD, BD, GS"
38883979.0,"seed, seed, salt, tolerance"
38885565.0,"salt, tolerance, SWEET, seed, salt, tolerance, seed"
38887929.0,"root, length, crown, root, number"
38887947.0,
38889146.0,space
38890571.0,"amino, acid, content, SOD"
38892463.0,"stress, response"
38894654.0,"yield, yield"
38896149.0,yield
38897322.0,leaves
38901230.0,
38903418.0,
38903438.0,"salt, tolerance"
38903442.0,"yield, salt, tolerance, yield, salt, tolerance, salt, tolerance"
38904710.0,
38915200.0,"yield, yield, fertilization"
38917065.0,"yield, yield, yield, kernel, row, number, kernel, number, per, row, kernel, weight, protein, synthesis, biomass"
38917216.0,"biomass, root, length, biomass, root, dry, weight, biomass, response, to, nitrogen, shoot, branching"
38917775.0,"shoot, branching, yield, dormancy, meristem, determinacy, shoot, branching"
38922302.0,
38924134.0,"cotyledon, leaf, development, morphological, cotyledon"
38931053.0,"stress, response"
38935162.0,
38938017.0,"adventitious, roots"
38943629.0,"nitrogen, uptake"
38943877.0,"net, photosynthetic, rate, drought, tolerance"
38945803.0,"yield, leaves, leaves"
38946140.0,"yield, yield, yield, leaf, angle, leaf, angle, plant, height, yield"
38948201.0,"grain, yield, grain, yield"
38958724.0,
38959034.0,"leaf, development, flowering, leaves"
38960996.0,"yield, leaves"
38962989.0,
38963711.0,
38965812.0,"water, use, efficiency"
38970337.0,"stomatal, conductance, water, use, efficiency, photosynthesis, water, use, efficiency"
38970454.0,biomass
38971734.0,
38973063.0,
38976445.0,
38980762.0,
38982675.0,"cytoplasmic, male, sterility"
38985786.0,"cytoplasmic, male, sterility, CMS, seed, chromosome, transformation"
38990624.0,"vitamin, E, vitamin, E, grain, yield"
38991561.0,
38999603.0,"leaves, leaves"
38999667.0,
38999687.0,"seed, seed, seed, seed, seed, seed, seed, seedling, emergence, seed, seed"
39001883.0,"heterosis, leaf, spot"
39002016.0,"leaf, spot, leaf, spot, leaf, spot"
39007841.0,
39008098.0,biomass
39010694.0,seed
39013614.0,chromosome
39021059.0,leaves
39024420.0,"cold, tolerance, cold, tolerance, cold, tolerance, cold, tolerance"
39031128.0,
39034891.0,"drought, resistance"
39037027.0,"drought, resistance, leaves"
39039220.0,"fall, armyworm, biomass, PAL, fall, armyworm, fall, armyworm"
39043952.0,"stress, response, grain, yield"
39044035.0,"grain, yield"
39049575.0,"yield, seed"
39054427.0,"seed, seed, vigor, seed, seed, seed"
39057244.0,
39062723.0,
39062894.0,"drought, tolerance"
39073158.0,"biomass, chlorophyll, content, drought, tolerance"
39074204.0,
39077120.0,"radiation, use, efficiency, (RUE), leaf, area, leaf, area, leaf, area, leaf, area, photosynthesis"
39080512.0,"grain, yield, phenology"
39083002.0,
39087631.0,
39094478.0,"cold, tolerance"
39095994.0,"leaves, cold, tolerance, cold, tolerance, cold, tolerance, yield, cold, tolerance"
39099140.0,
39101213.0,space
39108678.0,heterosis
39112710.0,"hybrid, incompatibility, chromosome"
39112806.0,seed
39112960.0,"seed, seed, seed"
39118326.0,yield
39119495.0,"grain, yield, yield, yield, yield, grain, yield"
39126284.0,"NPQ, NPQ, NPQ, NPQ, NPQ"
39129203.0,"yield, grain, yield"
39129567.0,
39133859.0,
39134423.0,leaves
39134924.0,"protein, content"
39138389.0,"protein, content, protein, content, chromosome, yield"
39140701.0,"leaves, grain, yield, seed, setting, grain, weight"
39145425.0,"seed, aphid, resistance, aphid, resistance, aphid, resistance, aphid, resistance, cytoplasmic, male, sterility, male, sterility"
39150575.0,"CMS, CMS, seed, yield, genic, male, sterility"
39151939.0,
39153574.0,"yield, grain, size, morphological, yield, morphological"
39159366.0,"glyphosate, sensitivity, glyphosate, tolerance, pollen, fertility"
39163571.0,"cytoplasmic, male, sterility, cytoplasmic, male, sterility, seed, pollen, fertility, seed, seed"
39171839.0,
39173886.0,"vitamin, E, vitamin, E, vitamin, E"
39179323.0,
39184382.0,"drought, tolerance, drought, tolerance, drought, tolerance, leaf, relative, water, content, stress, response, genic, male, sterility, seed"
39185925.0,seed
39187303.0,
39187305.0,
39187896.0,
39190817.0,"cold, tolerance, drought, tolerance"
39196449.0,"drought, tolerance, yield, drought, tolerance, drought, response, drought, tolerance, drought, tolerance"
39207552.0,seed
39210007.0,"seed, yield, seed, seed, seed, seed, seed, seed, seed, seed, seed"
39212458.0,
39214401.0,
39214652.0,"cell, size"
39214653.0,edaphic
39217146.0,
39219030.0,"stress, response, yield, kernel, development"
39222356.0,"kernel, development"
39224849.0,
39229826.0,"carotenoid, content, carotenoid, content"
39231236.0,"morphological, transformation"
39232219.0,
39235999.0,"leaves, protein, content, protein, content, leaves"
39237448.0,
39237452.0,
39237454.0,
39239803.0,"ADP-glucose, pyrophosphorylase, kernel, development, seed"
39241862.0,"seed, embryogenesis, phosphorus, use, efficiency"
39246817.0,
39251333.0,
39251334.0,
39251335.0,
39251347.0,
39252586.0,
39253773.0,
39255069.0,"yield, seed, yield"
39259496.0,"kernel, color, kernel, color, leaf, angle, leaf, angle, flowering, yield"
39259646.0,photosynthesis
39260262.0,"photosynthesis, leaves, quantum, yield, photosynthesis"
39262203.0,
39264389.0,
39265409.0,"anthocyanin, content, anthocyanin, content"
39271292.0,"flowering, yield"
39273296.0,"yield, drought, resistance"
39276212.0,
39277541.0,
39280846.0,"yield, yield, chromosome"
39284226.0,"grain, yield"
39289494.0,"leaves, leaves"
39292640.0,"grain, yield"
39294608.0,"grain, yield, grain, yield, grain, yield"
39299901.0,"transformation, transformation, transformation, transformation, transformation, transformation"
39299902.0,"transformation, transformation, transformation"
39299903.0,"transformation, transformation"
39299955.0,"kernel, row, number, chromosome, kernel, row, number"
39302972.0,"yield, ear, weight, inflorescence, development, yield, mottle"
39311423.0,
39315003.0,
39318505.0,
39321938.0,height
39324623.0,"chlorophyll, content, photosynthesis, leaves"
39325221.0,
39327540.0,
39333110.0,"pollen, viability"
39340665.0,"seed, seed, seed, size, seed"
39343028.0,
39343093.0,"grain, yield, grain, yield"
39348485.0,lodging
39350068.0,"lodging, lodging, flowering, lodging, lodging, lodging, lodging, lodging"
39355623.0,"chromosome, yield"
39356644.0,leaves
39358657.0,"drought, tolerance, chlorophyll, content, relative, water, content"
39359407.0,
39359623.0,"pigmentation, transformation"
39360383.0,
39360899.0,"yield, leaves"
39361185.0,
39361445.0,"yield, harvest, index"
39361664.0,"grain, yield, biomass, leaves, leaf, area, grain, yield, per, plant"
39361893.0,"inflorescence, development"
39367960.0,seed
39369351.0,
39369369.0,"lysine, content"
39371027.0,"flowering, pollen, tube, growth"
39379841.0,leaves
39387497.0,
39389460.0,
39395686.0,
39397371.0,
39399216.0,"chromosome, chromosome, chromosome, GS, kernel, weight, kernel, development"
39403866.0,mottle
39408841.0,"morphological, BS"
39409641.0,
39414386.0,
39414387.0,yield
39414389.0,seed
39414391.0,"yield, nutrient, deficiency, salinity, tolerance"
39414681.0,
39414821.0,
39415035.0,"seed, yield, yield"
39416480.0,
39420018.0,yield
39420652.0,
39421142.0,"anthocyanin, content, bHLH, PAL"
39421144.0,"yield, chromosome"
39431787.0,"branching, shoot, branching"
39433551.0,"height, root, angle, lodging, yield, root, angle, yield, plant, height, lodging"
39435644.0,"morphological, yield, fertilization, phosphorus, uptake"
39441092.0,"branching, branching, leaf, angle"
39442012.0,
39443412.0,"lignin, biosynthesis, chromosome, lignin, biosynthesis, lignin, biosynthesis, photosynthesis, lignin, biosynthesis, photosynthesis"
39444137.0,"root, development"
39444139.0,"yield, drought, response, space"
39446310.0,"GS, heterosis, grain, yield"
39447642.0,"yield, yield, yield, yield, nitrogen, content"
39450589.0,
39453608.0,
39454297.0,"salt, tolerance"
39456131.0,"salt, tolerance"
39456174.0,"yield, flowering"
39462452.0,"height, plant, height, plant, height, plant, height, height, plant, height, plant, height, plant, height, plant, height, plant, height, drought, tolerance"
39462465.0,"drought, resistance, drought, tolerance, drought, tolerance, stress, response"
39471326.0,
39471330.0,"seed, dormancy"
39476328.0,"sprouting, seed, seed, dormancy, vivipary"
39477537.0,"primary, root, length"
39477538.0,
39477539.0,seed
39477540.0,"leaves, flowering, seed"
39479536.0,"root, rot"
39479550.0,
39481761.0,
39482880.0,
39483059.0,"plant, height"
39485941.0,"plant, height, height, lodging, grain, yield, plant, height, plant, height, plant, height, plant, height, plant, height"
39496881.0,
39505490.0,
39506700.0,"heat, tolerance, response, to, Exserohilum, turcicum"
39508116.0,"yield, alpha-linolenic, acid, bHLH, SOD"
39511005.0,"leaves, leaves, leaves, chromosome, leaves"
39529933.0,flavor
39533712.0,"flavor, flavor, yield, yield, yield"
39535489.0,
39536951.0,"leaves, leaf, development"
39541719.0,"seed, seed"
39544423.0,"seed, seed, seed, seed, seed, seed, seed, seed, seed, seed, seed, quality"
39547468.0,"flowering, male, fertility, flowering, end"
39547547.0,yield
39549574.0,
39550625.0,
39552518.0,
39553473.0,"lodging, height, height, plant, height, cell"
39555599.0,"size, plant, height, cell, size, cell, size, plant, height"
39556763.0,"male, fertility, kernel, row, number"
39557680.0,"kernel, row, number, chromosome, yield"
39560682.0,
39563735.0,"photosynthesis, leaves"
39566186.0,morphological
39570614.0,"plant, height, kernel, protein, content"
39573992.0,"kernel, protein, content, protein, synthesis, kernel, protein, content"
39574004.0,"disease, response, bZIP"
39574449.0,transformation
39576009.0,
39580619.0,"thousand-grain, weight, grain, weight, kernel, development"
39589935.0,
39596447.0,
39601310.0,
39602566.0,"lateral, root, length"
39609298.0,"apomixis, flowering, apomixis"
39611775.0,
39612313.0,yield
39614172.0,seed
39616783.0,
39619174.0,"yield, stem, node, number, seed, hardness, leaves"
39620397.0,"leaves, leaves, leaves, leaves"
39621223.0,"yield, rootworm, resistance"
39625501.0,
39626491.0,
39628628.0,yield
39630144.0,yield
39637852.0,GS
39645098.0,"shank, length, node, number, grain, yield, GS, GS"
39645615.0,
39658099.0,"fall, armyworm"
39658544.0,"transformation, transformation, transformation, leaves, transformation, transformation, transformation, transformation, transformation"
39659013.0,
39661752.0,"yield, leaves, leaf, angle, leaf, angle, leaf, angle, male, fertility"
39663254.0,"male, fertility, male, fertility"
39669778.0,"root, development, root, development, drought, tolerance"
39672385.0,"yield, drought, tolerance, seminal, root, length, water, absorption, drought, tolerance"
39673776.0,leaves
39684421.0,"leaves, drought, tolerance"
39686522.0,"drought, tolerance, drought, tolerance, drought, tolerance, drought, resistance, photosynthesis"
39688507.0,"photosynthesis, yield"
39699665.0,
39699908.0,"ear, morphology, ear, morphology, ear, development"
39700336.0,"yield, FHB, FHB, stomatal, opening"
39700432.0,"stomatal, opening, stress, response"
39701501.0,"yield, response, to, cold, stress, cold, tolerance"
39701983.0,"drought, tolerance, relative, water, content"
39707963.0,
39708228.0,
39708272.0,
39709339.0,"mesocotyl, length, SOD, kernel, row, number"
39710150.0,"kernel, number, per, row, kernel, weight, yield, yield, kernel, row, number, kernel, row, number"
39711175.0,"photosynthesis, quantum, yield, leaves, leaves, plant, height"
39713342.0,"space, NF-Y, stress, response"
39718137.0,"NF-Y, NF-Y, NF-Y, leaves, drought, tolerance"
39719935.0,"yield, biomass, stress, response, stress, response, seed, vigor, seed"
39725006.0,"seed, vigor, seed, vigor, seed, seed, seed, vigor, seed, vigor, seed, anthocyanidin, content, seed, vigor, seed, quality, seed, seed, vigor, seed, seed, vigor, raffinose, content, salt, tolerance"
39725188.0,"salt, tolerance, raffinose, content, salt, tolerance, salt, tolerance"
3972839.0,
39731983.0,"yield, seed, seed, seed, seed, seed, seed"
39734200.0,"morphological, leaves"
39734934.0,heterosis
39735343.0,
39736427.0,"root, length, lodging"
39738690.0,"lodging, lodging, root, number, chromosome, lodging, seed"
39738785.0,"seed, seed, male, sterility, seed, seed, yield, leaves, seed, yield, seed, yield, seed"
39741666.0,
39742302.0,"stress, response"
39747108.0,"yield, heat, tolerance"
39752449.0,"leaves, leaves, leaves"
39754085.0,"seed, heat, tolerance"
39754892.0,
39757135.0,"leaf, width, seed, protein, content"
39757743.0,"leaf, width, leaf, width, leaf, width, leaves, leaf, width, nitrate, transport, leaves, protein, content"
39761526.0,"yield, plant, height, leaf, rolling"
39763573.0,"leaf, rolling, leaves, photosynthesis, leaf, rolling, leaves, leaves, chromosome, leaves, photosynthetic, rate, seed, setting, kernel, weight, per, ear, grain, yield"
39779022.0,
39779652.0,"grain, yield"
39792927.0,"flowering, yield, flowering, yield, drought, tolerance"
39793806.0,
39795271.0,"drought, tolerance, drought, tolerance"
39795272.0,
39795297.0,"morphological, morphological, morphological"
39795339.0,"leaves, stomatal, conductance, yield, leaves"
39795399.0,"carotenoid, content, yield"
39804708.0,"forage, quality"
39807520.0,yield
39810086.0,"salt, tolerance"
39810712.0,"salt, tolerance, salt, tolerance"
39812577.0,"stress, response, biomass"
39813136.0,
39817590.0,"leaves, leaves, leaves"
39819332.0,"drought, sensitivity, germination, rate, drought, tolerance"
39823309.0,
39827366.0,
39829315.0,
39829370.0,"drought, tolerance"
39831348.0,
39831786.0,leaves
39832037.0,"flowering, starch, content"
39835885.0,"flowering, flowering, flowering, ADP-glucose, pyrophosphorylase, ADP-glucose, pyrophosphorylase, flowering"
39841663.0,
39842169.0,"root, length, proline, content, cold, tolerance"
39842436.0,"cold, tolerance, cold, tolerance, cold, tolerance"
39843224.0,
39853254.0,"starch, content"
39856590.0,"starch, content, grain, yield, starch, content, starch, content, chromosome, seed, starch, content, starch, content"
39857251.0,
39859449.0,"flavonoid, content"
